merchant_id,region,category,onboarding_start_date,ab_group,kyc_submitted,kyc_approved,catalog_uploaded,logistics_configured,activated_30d,gmv_30d,support_tickets_raised
MERCH_137894,US_West,Home_Improvement,2026-03-02,Variant_v2.0,1,1,1,1,1,767.62,2
MERCH_137895,US_West,Beauty_Personal_Care,2026-04-30,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_137896,US_East,Apparel,2026-02-28,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_137897,US_East,Collectibles,2026-01-06,Variant_v2.0,1,1,1,1,1,853.04,1
MERCH_137898,US_West,Beauty_Personal_Care,2026-01-25,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_137899,US_West,Beauty_Personal_Care,2026-06-09,Control_v1.0,1,1,0,0,0,0.0,5
MERCH_137900,US_South,Beauty_Personal_Care,2026-04-29,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_137901,US_East,Apparel,2026-03-02,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_137902,US_East,Home_Improvement,2026-06-12,Control_v1.0,1,1,1,1,1,464.94,3
MERCH_137903,US_West,Electronics,2026-03-03,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_137904,US_West,Home_Improvement,2026-04-28,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_137905,US_East,Beauty_Personal_Care,2026-03-14,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_137906,US_South,Home_Improvement,2026-01-25,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_137907,US_West,Home_Improvement,2026-03-30,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_137908,US_South,Apparel,2026-04-12,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_137909,US_West,Apparel,2026-06-26,Variant_v2.0,1,1,1,1,1,298.34,1
MERCH_137910,US_East,Home_Improvement,2026-05-16,Variant_v2.0,1,1,1,1,1,272.82,0
MERCH_137911,US_West,Apparel,2026-04-13,Variant_v2.0,0,0,0,0,0,0.0,4
MERCH_137912,US_East,Home_Improvement,2026-06-20,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_137913,US_East,Electronics,2026-02-08,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_137914,US_Central,Electronics,2026-06-11,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_137915,US_East,Apparel,2026-01-29,Variant_v2.0,1,1,1,1,1,276.27,1
MERCH_137916,US_East,Beauty_Personal_Care,2026-02-12,Variant_v2.0,1,1,1,1,1,945.18,0
MERCH_137917,US_Central,Apparel,2026-06-23,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_137918,US_West,Apparel,2026-02-15,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_137919,US_East,Electronics,2026-03-07,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_137920,US_West,Apparel,2026-03-04,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_137921,US_East,Beauty_Personal_Care,2026-01-31,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_137922,US_Central,Beauty_Personal_Care,2026-04-19,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_137923,US_West,Collectibles,2026-06-21,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_137924,US_South,Home_Improvement,2026-01-27,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_137925,US_South,Beauty_Personal_Care,2026-01-21,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_137926,US_East,Home_Improvement,2026-02-13,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_137927,US_West,Home_Improvement,2026-02-10,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_137928,US_Central,Apparel,2026-02-15,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_137929,US_South,Collectibles,2026-06-26,Variant_v2.0,1,1,1,1,1,2396.22,1
MERCH_137930,US_West,Electronics,2026-05-17,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_137931,US_South,Electronics,2026-06-15,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_137932,US_South,Electronics,2026-04-05,Variant_v2.0,1,1,1,1,1,193.41,0
MERCH_137933,US_East,Apparel,2026-03-28,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_137934,US_Central,Apparel,2026-03-17,Variant_v2.0,1,1,1,1,1,621.19,1
MERCH_137935,US_East,Apparel,2026-05-10,Variant_v2.0,1,1,1,1,1,932.6,1
MERCH_137936,US_East,Home_Improvement,2026-04-03,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_137937,US_East,Beauty_Personal_Care,2026-04-29,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_137938,US_West,Beauty_Personal_Care,2026-05-27,Variant_v2.0,1,1,1,1,1,1612.96,0
MERCH_137939,US_Central,Apparel,2026-05-22,Control_v1.0,1,1,1,1,1,2497.67,0
MERCH_137940,US_West,Home_Improvement,2026-03-05,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_137941,US_East,Beauty_Personal_Care,2026-02-23,Variant_v2.0,1,1,1,1,1,780.76,1
MERCH_137942,US_South,Electronics,2026-05-31,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_137943,US_West,Apparel,2026-01-05,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_137944,US_East,Beauty_Personal_Care,2026-01-28,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_137945,US_East,Apparel,2026-06-28,Control_v1.0,1,1,1,0,0,0.0,4
MERCH_137946,US_West,Home_Improvement,2026-03-25,Variant_v2.0,1,1,1,1,1,1103.45,0
MERCH_137947,US_South,Apparel,2026-04-30,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_137948,US_East,Apparel,2026-01-10,Variant_v2.0,1,1,1,1,1,1312.72,0
MERCH_137949,US_East,Collectibles,2026-05-19,Control_v1.0,1,1,1,1,1,144.34,0
MERCH_137950,US_West,Apparel,2026-03-17,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_137951,US_West,Apparel,2026-06-01,Variant_v2.0,1,1,1,1,1,813.15,2
MERCH_137952,US_West,Apparel,2026-03-10,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_137953,US_West,Home_Improvement,2026-06-22,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_137954,US_East,Electronics,2026-03-28,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_137955,US_East,Collectibles,2026-03-28,Variant_v2.0,1,0,0,0,0,0.0,3
MERCH_137956,US_West,Electronics,2026-01-08,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_137957,US_West,Apparel,2026-06-11,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_137958,US_East,Apparel,2026-06-11,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_137959,US_Central,Home_Improvement,2026-04-12,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_137960,US_East,Collectibles,2026-02-19,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_137961,US_West,Collectibles,2026-06-23,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_137962,US_South,Home_Improvement,2026-05-10,Variant_v2.0,1,1,1,1,1,1112.46,0
MERCH_137963,US_South,Home_Improvement,2026-06-19,Variant_v2.0,1,1,1,0,0,0.0,2
MERCH_137964,US_East,Electronics,2026-03-02,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_137965,US_East,Electronics,2026-05-10,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_137966,US_East,Apparel,2026-05-01,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_137967,US_South,Apparel,2026-01-31,Control_v1.0,1,1,1,1,0,0.0,4
MERCH_137968,US_East,Beauty_Personal_Care,2026-06-24,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_137969,US_South,Electronics,2026-04-10,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_137970,US_West,Beauty_Personal_Care,2026-03-02,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_137971,US_East,Beauty_Personal_Care,2026-05-16,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_137972,US_Central,Beauty_Personal_Care,2026-06-29,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_137973,US_Central,Beauty_Personal_Care,2026-03-13,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_137974,US_Central,Apparel,2026-04-08,Control_v1.0,1,1,1,1,1,51.67,2
MERCH_137975,US_South,Collectibles,2026-05-29,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_137976,US_Central,Collectibles,2026-04-30,Variant_v2.0,1,1,1,1,1,1868.1,1
MERCH_137977,US_East,Apparel,2026-06-20,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_137978,US_East,Beauty_Personal_Care,2026-01-15,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_137979,US_East,Electronics,2026-05-08,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_137980,US_East,Electronics,2026-04-26,Control_v1.0,1,1,1,1,1,1118.55,0
MERCH_137981,US_East,Beauty_Personal_Care,2026-03-10,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_137982,US_East,Home_Improvement,2026-01-13,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_137983,US_West,Electronics,2026-05-24,Control_v1.0,0,0,0,0,0,0.0,0
MERCH_137984,US_West,Apparel,2026-04-29,Control_v1.0,1,1,1,1,1,1476.93,0
MERCH_137985,US_South,Electronics,2026-02-07,Control_v1.0,1,1,1,1,1,420.44,1
MERCH_137986,US_West,Apparel,2026-05-11,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_137987,US_West,Beauty_Personal_Care,2026-03-06,Control_v1.0,1,1,1,1,1,627.8,2
MERCH_137988,US_East,Home_Improvement,2026-04-14,Variant_v2.0,1,1,1,1,1,1184.67,0
MERCH_137989,US_West,Apparel,2026-02-16,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_137990,US_East,Apparel,2026-02-08,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_137991,US_West,Electronics,2026-02-20,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_137992,US_West,Beauty_Personal_Care,2026-02-19,Control_v1.0,1,1,1,1,1,872.22,1
MERCH_137993,US_South,Apparel,2026-05-09,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_137994,US_Central,Beauty_Personal_Care,2026-06-01,Variant_v2.0,0,0,0,0,0,0.0,3
MERCH_137995,US_West,Electronics,2026-05-21,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_137996,US_Central,Beauty_Personal_Care,2026-06-07,Variant_v2.0,1,1,1,1,1,696.95,3
MERCH_137997,US_East,Electronics,2026-03-27,Variant_v2.0,1,1,0,0,0,0.0,4
MERCH_137998,US_Central,Beauty_Personal_Care,2026-06-29,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_137999,US_East,Home_Improvement,2026-05-09,Variant_v2.0,1,1,1,1,1,1324.64,2
MERCH_138000,US_West,Apparel,2026-01-29,Control_v1.0,1,1,1,1,1,1458.25,0
MERCH_138001,US_Central,Apparel,2026-03-31,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_138002,US_East,Home_Improvement,2026-03-13,Control_v1.0,1,1,0,0,0,0.0,3
MERCH_138003,US_West,Apparel,2026-05-06,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138004,US_East,Collectibles,2026-06-11,Control_v1.0,1,0,0,0,0,0.0,3
MERCH_138005,US_Central,Electronics,2026-03-07,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_138006,US_East,Home_Improvement,2026-05-26,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_138007,US_West,Beauty_Personal_Care,2026-03-03,Control_v1.0,1,1,1,1,1,756.24,1
MERCH_138008,US_South,Home_Improvement,2026-01-19,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_138009,US_South,Beauty_Personal_Care,2026-02-21,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_138010,US_East,Beauty_Personal_Care,2026-02-15,Control_v1.0,1,1,1,1,1,1625.54,2
MERCH_138011,US_East,Electronics,2026-03-07,Variant_v2.0,1,1,1,1,1,686.3,1
MERCH_138012,US_East,Collectibles,2026-01-08,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_138013,US_West,Apparel,2026-05-18,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_138014,US_Central,Apparel,2026-03-29,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_138015,US_Central,Electronics,2026-06-01,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_138016,US_East,Apparel,2026-06-04,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_138017,US_West,Electronics,2026-05-28,Variant_v2.0,1,1,1,1,1,1658.32,1
MERCH_138018,US_West,Apparel,2026-03-24,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_138019,US_East,Electronics,2026-01-19,Control_v1.0,1,1,1,1,1,953.09,0
MERCH_138020,US_West,Beauty_Personal_Care,2026-02-28,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138021,US_East,Apparel,2026-01-19,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138022,US_East,Collectibles,2026-01-03,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_138023,US_West,Home_Improvement,2026-02-27,Control_v1.0,1,1,1,1,1,967.07,1
MERCH_138024,US_East,Home_Improvement,2026-03-06,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_138025,US_East,Electronics,2026-06-14,Variant_v2.0,1,1,1,1,1,1192.27,0
MERCH_138026,US_East,Apparel,2026-05-06,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_138027,US_West,Beauty_Personal_Care,2026-06-16,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_138028,US_West,Home_Improvement,2026-02-06,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138029,US_South,Apparel,2026-04-19,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_138030,US_Central,Electronics,2026-06-01,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_138031,US_Central,Collectibles,2026-05-08,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_138032,US_West,Home_Improvement,2026-05-31,Variant_v2.0,1,1,1,1,0,0.0,4
MERCH_138033,US_West,Beauty_Personal_Care,2026-01-26,Variant_v2.0,1,1,1,1,1,147.99,1
MERCH_138034,US_East,Apparel,2026-03-21,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_138035,US_South,Electronics,2026-05-09,Control_v1.0,1,1,1,1,1,190.79,1
MERCH_138036,US_South,Electronics,2026-05-15,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_138037,US_South,Electronics,2026-05-21,Control_v1.0,1,1,1,1,1,748.16,4
MERCH_138038,US_West,Home_Improvement,2026-02-22,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138039,US_South,Apparel,2026-03-02,Variant_v2.0,1,1,1,1,1,1510.81,0
MERCH_138040,US_South,Beauty_Personal_Care,2026-06-13,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_138041,US_West,Beauty_Personal_Care,2026-01-21,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_138042,US_East,Apparel,2026-01-20,Control_v1.0,1,1,1,1,1,620.83,1
MERCH_138043,US_East,Apparel,2026-05-28,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_138044,US_West,Apparel,2026-05-09,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_138045,US_East,Apparel,2026-04-19,Control_v1.0,1,1,1,1,1,144.35,1
MERCH_138046,US_South,Apparel,2026-06-21,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_138047,US_South,Beauty_Personal_Care,2026-03-04,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_138048,US_South,Beauty_Personal_Care,2026-02-02,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_138049,US_East,Apparel,2026-03-19,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_138050,US_East,Collectibles,2026-05-27,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_138051,US_Central,Beauty_Personal_Care,2026-05-02,Control_v1.0,1,1,1,1,1,724.35,1
MERCH_138052,US_East,Electronics,2026-04-01,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_138053,US_West,Apparel,2026-02-10,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_138054,US_Central,Beauty_Personal_Care,2026-02-22,Variant_v2.0,1,1,1,1,1,442.87,2
MERCH_138055,US_West,Beauty_Personal_Care,2026-06-01,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_138056,US_West,Apparel,2026-03-16,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_138057,US_West,Apparel,2026-02-24,Control_v1.0,1,1,1,1,1,2162.33,1
MERCH_138058,US_South,Apparel,2026-03-17,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_138059,US_West,Beauty_Personal_Care,2026-02-22,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_138060,US_East,Apparel,2026-04-08,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_138061,US_South,Apparel,2026-06-15,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_138062,US_East,Electronics,2026-02-06,Control_v1.0,0,0,0,0,0,0.0,4
MERCH_138063,US_West,Apparel,2026-01-03,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_138064,US_East,Apparel,2026-06-24,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_138065,US_West,Apparel,2026-01-06,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_138066,US_West,Collectibles,2026-02-14,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_138067,US_South,Apparel,2026-03-28,Variant_v2.0,1,1,1,1,1,616.9,0
MERCH_138068,US_West,Beauty_Personal_Care,2026-02-08,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_138069,US_Central,Beauty_Personal_Care,2026-05-13,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_138070,US_East,Collectibles,2026-03-24,Variant_v2.0,1,1,1,0,0,0.0,4
MERCH_138071,US_West,Home_Improvement,2026-03-31,Variant_v2.0,1,1,1,1,1,3428.58,0
MERCH_138072,US_East,Apparel,2026-04-12,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_138073,US_West,Apparel,2026-04-25,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_138074,US_East,Beauty_Personal_Care,2026-04-11,Variant_v2.0,1,1,1,1,1,717.37,2
MERCH_138075,US_East,Apparel,2026-03-23,Variant_v2.0,1,1,1,1,1,4062.95,0
MERCH_138076,US_West,Home_Improvement,2026-05-17,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138077,US_Central,Electronics,2026-02-01,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_138078,US_West,Collectibles,2026-01-23,Control_v1.0,1,1,1,0,0,0.0,1
MERCH_138079,US_East,Beauty_Personal_Care,2026-06-16,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_138080,US_Central,Beauty_Personal_Care,2026-03-21,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_138081,US_East,Beauty_Personal_Care,2026-03-07,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_138082,US_South,Apparel,2026-05-15,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138083,US_East,Beauty_Personal_Care,2026-06-29,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_138084,US_South,Collectibles,2026-03-11,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_138085,US_West,Electronics,2026-01-26,Variant_v2.0,1,1,1,1,1,2478.32,1
MERCH_138086,US_South,Apparel,2026-05-12,Variant_v2.0,0,0,0,0,0,0.0,2
MERCH_138087,US_East,Electronics,2026-02-21,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_138088,US_Central,Apparel,2026-04-04,Variant_v2.0,1,1,1,1,1,4512.35,0
MERCH_138089,US_South,Beauty_Personal_Care,2026-04-03,Control_v1.0,1,0,0,0,0,0.0,3
MERCH_138090,US_East,Home_Improvement,2026-06-15,Control_v1.0,0,0,0,0,0,0.0,3
MERCH_138091,US_South,Apparel,2026-04-23,Control_v1.0,1,1,1,1,1,336.46,0
MERCH_138092,US_East,Apparel,2026-06-24,Variant_v2.0,1,1,1,0,0,0.0,3
MERCH_138093,US_East,Apparel,2026-05-07,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_138094,US_East,Home_Improvement,2026-05-02,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_138095,US_West,Apparel,2026-03-04,Control_v1.0,1,0,0,0,0,0.0,3
MERCH_138096,US_East,Beauty_Personal_Care,2026-05-09,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_138097,US_South,Apparel,2026-06-03,Control_v1.0,1,1,1,1,1,580.38,0
MERCH_138098,US_Central,Beauty_Personal_Care,2026-03-05,Variant_v2.0,1,1,1,1,1,1399.27,1
MERCH_138099,US_Central,Apparel,2026-04-25,Control_v1.0,1,0,0,0,0,0.0,0
MERCH_138100,US_East,Home_Improvement,2026-01-28,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_138101,US_East,Electronics,2026-04-03,Control_v1.0,1,0,0,0,0,0.0,2
MERCH_138102,US_West,Apparel,2026-04-13,Variant_v2.0,1,1,1,1,0,0.0,0
MERCH_138103,US_West,Collectibles,2026-02-13,Control_v1.0,1,1,1,1,0,0.0,3
MERCH_138104,US_West,Home_Improvement,2026-02-14,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_138105,US_Central,Apparel,2026-05-21,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138106,US_South,Apparel,2026-04-18,Control_v1.0,1,1,1,1,1,2065.27,1
MERCH_138107,US_West,Beauty_Personal_Care,2026-05-10,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_138108,US_West,Electronics,2026-05-17,Variant_v2.0,0,0,0,0,0,0.0,0
MERCH_138109,US_East,Apparel,2026-03-07,Variant_v2.0,1,1,1,1,1,525.27,4
MERCH_138110,US_West,Home_Improvement,2026-01-24,Variant_v2.0,1,1,1,1,1,2024.29,1
MERCH_138111,US_East,Apparel,2026-03-10,Variant_v2.0,1,0,0,0,0,0.0,2
MERCH_138112,US_West,Beauty_Personal_Care,2026-06-09,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_138113,US_East,Beauty_Personal_Care,2026-04-04,Variant_v2.0,1,1,1,1,1,399.61,1
MERCH_138114,US_South,Home_Improvement,2026-01-17,Control_v1.0,0,0,0,0,0,0.0,1
MERCH_138115,US_East,Home_Improvement,2026-04-08,Variant_v2.0,1,1,0,0,0,0.0,2
MERCH_138116,US_Central,Apparel,2026-02-22,Variant_v2.0,1,1,1,1,1,3477.54,1
MERCH_138117,US_East,Apparel,2026-04-11,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_138118,US_East,Beauty_Personal_Care,2026-04-28,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_138119,US_South,Beauty_Personal_Care,2026-04-30,Control_v1.0,1,1,1,0,0,0.0,2
MERCH_138120,US_East,Home_Improvement,2026-05-18,Variant_v2.0,1,1,1,0,0,0.0,1
MERCH_138121,US_West,Apparel,2026-01-27,Control_v1.0,1,1,0,0,0,0.0,2
MERCH_138122,US_West,Electronics,2026-05-18,Control_v1.0,0,0,0,0,0,0.0,2
MERCH_138123,US_Central,Apparel,2026-02-01,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138124,US_East,Home_Improvement,2026-01-05,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_138125,US_East,Apparel,2026-05-18,Control_v1.0,1,0,0,0,0,0.0,1
MERCH_138126,US_West,Beauty_Personal_Care,2026-01-10,Control_v1.0,1,1,1,1,1,2036.01,2
MERCH_138127,US_West,Apparel,2026-02-15,Control_v1.0,1,1,1,0,0,0.0,3
MERCH_138128,US_Central,Beauty_Personal_Care,2026-02-28,Variant_v2.0,1,1,1,1,1,3034.42,1
MERCH_138129,US_South,Beauty_Personal_Care,2026-02-21,Control_v1.0,1,1,0,0,0,0.0,4
MERCH_138130,US_East,Electronics,2026-01-08,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_138131,US_West,Apparel,2026-05-23,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_138132,US_South,Beauty_Personal_Care,2026-03-12,Control_v1.0,1,1,1,1,1,885.93,1
MERCH_138133,US_East,Electronics,2026-03-16,Control_v1.0,1,1,1,0,0,0.0,0
MERCH_138134,US_Central,Beauty_Personal_Care,2026-02-01,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_138135,US_West,Home_Improvement,2026-04-03,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_138136,US_East,Home_Improvement,2026-06-20,Variant_v2.0,1,1,0,0,0,0.0,4
MERCH_138137,US_South,Apparel,2026-02-27,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_138138,US_East,Electronics,2026-02-08,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_138139,US_Central,Apparel,2026-05-08,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138140,US_Central,Beauty_Personal_Care,2026-06-24,Variant_v2.0,1,1,1,1,1,1072.51,4
MERCH_138141,US_West,Electronics,2026-04-20,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_138142,US_Central,Apparel,2026-04-25,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_138143,US_West,Apparel,2026-06-12,Control_v1.0,1,1,1,1,1,1095.5,1
MERCH_138144,US_Central,Collectibles,2026-04-22,Control_v1.0,1,1,1,1,0,0.0,0
MERCH_138145,US_South,Apparel,2026-06-27,Variant_v2.0,1,1,0,0,0,0.0,1
MERCH_138146,US_South,Apparel,2026-01-13,Variant_v2.0,1,1,1,1,1,337.28,4
MERCH_138147,US_South,Home_Improvement,2026-02-10,Variant_v2.0,1,0,0,0,0,0.0,0
MERCH_138148,US_East,Beauty_Personal_Care,2026-03-18,Control_v1.0,1,1,1,1,1,5812.34,1
MERCH_138149,US_Central,Electronics,2026-06-18,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_138150,US_Central,Apparel,2026-01-09,Control_v1.0,1,1,0,0,0,0.0,0
MERCH_138151,US_West,Apparel,2026-02-08,Variant_v2.0,1,1,1,1,0,0.0,2
MERCH_138152,US_West,Apparel,2026-04-04,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_138153,US_East,Apparel,2026-04-23,Variant_v2.0,1,0,0,0,0,0.0,1
MERCH_138154,US_West,Apparel,2026-05-31,Control_v1.0,1,1,1,1,0,0.0,2
MERCH_138155,US_South,Apparel,2026-01-25,Variant_v2.0,1,1,1,1,1,127.82,1
MERCH_138156,US_East,Home_Improvement,2026-06-04,Variant_v2.0,1,1,0,0,0,0.0,0
MERCH_138157,US_West,Beauty_Personal_Care,2026-01-08,Control_v1.0,1,1,1,1,1,940.59,1
MERCH_138158,US_East,Apparel,2026-02-08,Variant_v2.0,1,1,1,1,1,126.21,0
MERCH_138159,US_South,Apparel,2026-06-10,Variant_v2.0,1,1,1,1,0,0.0,1
MERCH_138160,US_South,Collectibles,2026-01-23,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_138161,US_West,Apparel,2026-02-04,Variant_v2.0,0,0,0,0,0,0.0,1
MERCH_138162,US_Central,Home_Improvement,2026-03-09,Control_v1.0,1,1,0,0,0,0.0,1
MERCH_138163,US_East,Electronics,2026-05-21,Control_v1.0,1,1,1,0,0,0.0,3
MERCH_138164,US_East,Electronics,2026-05-25,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_138165,US_Central,Electronics,2026-02-09,Control_v1.0,1,1,1,1,0,0.0,1
MERCH_138166,US_West,Beauty_Personal_Care,2026-04-28,Control_v1.0,1,1,0,0,0,0.0,1
